True Label: 0.0
3.0	0.2503764495431526
4.0	0.21565070924636207
4.0	0.2129991746209959
1.0	0.21008121317697126
3.0	0.201022544414748
4.0	0.17352316706988624
3.0	0.17239291620136735
4.0	0.16773098472126888
0.0	0.1602241379213521
3.0	0.16006138441980497
4.0	0.15771775299083501
3.0	0.15602161985357416
1.0	0.15596042290285608
4.0	0.1509463816279883
4.0	0.13411937963870182
2.0	0.13368036248816237
4.0	0.1324188742158734
0.0	0.1309856348654352
4.0	0.12362081837705452
4.0	0.12324720450266413
4.0	0.1224840565799001
4.0	0.11993477322022918
1.0	0.11645766174927479
4.0	0.11611961267111802
4.0	0.11482880304365634
4.0	0.11449174116627757
3.0	0.11297660412744212
3.0	0.10556866999093231
0.0	0.10542552596578346
0.0	0.10181409292503726
4.0	0.10117114464486276
4.0	0.10080547615334949
4.0	0.09944466052196624
4.0	0.09772502664019281
2.0	0.09660338450705294
2.0	0.09660338450705294
3.0	0.09606454131924731
4.0	0.09594781857618333
4.0	0.09301859782720927
4.0	0.09277967050299055
0.0	0.09194999280217571
3.0	0.09186304243492507
4.0	0.09074528238012453
4.0	0.087148934066119
0.0	0.08673971159126524
1.0	0.08355022655510148
0.0	0.0832373824283604
3.0	0.08025298739669307
4.0	0.0797921501227884
4.0	0.079555728417573
