True Label: 0.0
4.0	0.4779548308791962
4.0	0.27407548393101266
2.0	0.2573764111030306
4.0	0.25149540144805993
4.0	0.23735633163877062
4.0	0.23307929065965177
4.0	0.22013044117856
4.0	0.22013044117856
4.0	0.21587762343877642
4.0	0.21229795697371007
4.0	0.21059304336280954
4.0	0.2094723288520775
3.0	0.20718159169746825
4.0	0.20715899570887583
4.0	0.20513495791358494
3.0	0.2018825517588972
4.0	0.20148578187619132
4.0	0.20145327368271157
4.0	0.19680547341524113
4.0	0.1938006332446037
0.0	0.19200650544735132
4.0	0.1918370503437694
0.0	0.1917395698250356
4.0	0.19030844390866536
4.0	0.18785977007818472
4.0	0.18785977007818472
1.0	0.18593295227064197
1.0	0.18593295227064197
3.0	0.18373804301076505
4.0	0.18054244221413385
4.0	0.17334055600697576
4.0	0.17249209004113944
2.0	0.17228544409639385
4.0	0.1712971774568829
4.0	0.16888199063418036
4.0	0.16583984734569582
3.0	0.1645770046691583
4.0	0.1645770046691583
4.0	0.16445440165818842
4.0	0.163359831035199
2.0	0.16228367594193882
4.0	0.1615917358130062
3.0	0.16084309367353206
4.0	0.16069099615140683
4.0	0.15486614796079456
4.0	0.15399327881758132
4.0	0.15384991568772635
4.0	0.15384991568772632
4.0	0.15202972471705734
3.0	0.1520033140601172
