True Label: 0.0
4.0	0.47140452079103173
3.0	0.43554493991498083
3.0	0.4264014327112209
4.0	0.40233989938361236
4.0	0.33968311024337877
3.0	0.32998316455372223
3.0	0.32711708988702587
4.0	0.3175264481385602
4.0	0.3118047822311618
4.0	0.3042903097250923
4.0	0.303455492487535
4.0	0.27777777777777785
4.0	0.27735009811261463
4.0	0.26765168951565543
4.0	0.2672612419124244
3.0	0.254000254000381
4.0	0.24975621642178508
4.0	0.24573659359149527
3.0	0.242535625036333
4.0	0.23990405756162692
4.0	0.23904572186687872
4.0	0.23570226039551587
4.0	0.23570226039551587
4.0	0.23570226039551587
4.0	0.23103442669455737
4.0	0.22360679774997902
4.0	0.22222222222222227
0.0	0.22222222222222227
4.0	0.22070739732391023
4.0	0.21629522817435004
4.0	0.21629522817435004
4.0	0.21320071635561044
4.0	0.21166687833365086
3.0	0.20851441405707477
3.0	0.2057377999494559
3.0	0.19658927487319622
4.0	0.18898223650461363
4.0	0.18898223650461363
4.0	0.18772930178557287
4.0	0.18257418583505536
2.0	0.1781741612749496
4.0	0.1767766952966369
4.0	0.173762011714229
4.0	0.17190354104313227
4.0	0.17190354104313227
4.0	0.17190354104313227
4.0	0.17149858514250885
4.0	0.17010345435994295
4.0	0.16666666666666669
4.0	0.16666666666666666
