True Label: 0.0
4.0	0.24618298195866553
2.0	0.14313125339290264
4.0	0.14301938838683886
4.0	0.12309149097933277
2.0	0.1184508853698357
2.0	0.1184508853698357
4.0	0.11772040233700279
1.0	0.11769797726729994
4.0	0.11677484162422844
4.0	0.11396057645963795
4.0	0.1102434659256059
4.0	0.10772843571098122
4.0	0.10371453256575008
0.0	0.10298573010888747
4.0	0.10154529930749041
0.0	0.10050378152592121
4.0	0.09869275424396536
3.0	0.09577806791510271
2.0	0.09572994763343545
3.0	0.09478878740707118
4.0	0.09327531340557955
4.0	0.09280323373346192
2.0	0.0886968593983624
0.0	0.08842519916030037
0.0	0.08703882797784893
4.0	0.08703882797784893
4.0	0.08690203891331319
4.0	0.08436181949535035
3.0	0.08244356479665728
4.0	0.08089970158311428
4.0	0.08058229640253803
4.0	0.0781631749350903
2.0	0.0778498944161523
4.0	0.0778498944161523
4.0	0.0778498944161523
3.0	0.07635808325041493
4.0	0.07605573453336412
4.0	0.07537783614444091
4.0	0.07537783614444091
4.0	0.07537783614444091
4.0	0.07514626006370262
4.0	0.07435223956449145
4.0	0.07373700960489207
3.0	0.07312724241271307
4.0	0.07312724241271307
3.0	0.07298163639142305
0.0	0.0718033697379441
4.0	0.07150969419341943
0.0	0.07063224140220167
0.0	0.07063224140220167
