nt-exact	0	0	0	5	11	0	0	0	5	11
and-skype	3	0	1	2	7	5	0	2	2	7
hesit-to	0	0	1	9	18	0	0	1	9	18
coverag	0	0	0	3	9	0	0	0	3	14
not-perfect	0	1	1	11	5	0	1	1	11	6
in-decemb	11	0	1	2	4	12	0	1	2	4
appl-make	0	0	5	0	11	0	0	5	0	11
is-plug	2	0	8	1	2	2	0	14	1	2
patient	4	0	3	1	8	4	0	3	1	9
voic-recognit	0	0	0	6	5	0	0	0	6	5
way-better	0	0	5	12	33	0	0	5	12	39
restaur	3	6	0	1	15	3	6	0	1	18
pass-the	0	0	9	0	2	0	0	9	0	2
easi-enough	0	0	0	2	13	0	0	0	4	13
can-email	0	0	0	12	0	0	0	0	12	0
spec-and	0	1	1	5	11	0	2	1	5	11
condit-and	1	0	0	1	27	1	0	0	1	27
tweak	2	0	3	15	21	2	0	3	15	21
pixil	1	0	7	0	3	1	0	7	0	4
everi-aspect	0	0	1	6	5	0	0	1	6	5
more-popular	0	0	0	6	8	0	0	0	6	8
slight-heavier	0	0	0	3	9	0	0	0	3	9
or-hold	0	0	0	4	7	0	0	0	4	13
recommend-that	2	2	0	7	13	2	2	0	7	13
is-high	0	1	0	4	6	0	1	0	4	6
the-sale	1	0	11	2	13	1	0	11	2	13
less-batteri	0	0	0	3	8	0	0	0	3	8
some-minor	0	0	1	6	12	0	0	1	6	12
center-of	3	0	8	0	7	3	0	8	0	7
this-articl	0	0	6	0	8	0	0	6	0	8
physic	3	2	0	7	27	3	2	0	11	41
clean-the	1	1	0	9	1	1	1	0	10	1
an-onlin	4	0	1	5	3	4	0	1	5	3
notic-ani	1	0	0	8	8	1	0	0	8	9
notic-and	5	0	1	4	1	5	0	1	4	1
a-fourth	5	1	0	0	5	5	1	0	0	5
and-charg	7	0	4	8	12	7	0	4	8	12
16gb-ipad	0	0	0	13	4	0	0	0	13	4
weigh	0	0	0	6	21	0	0	0	6	22
but-worth	0	0	0	4	8	0	0	0	4	8
in-public	0	5	0	0	12	0	5	0	0	12
i-prefer	0	0	16	14	43	0	0	16	14	49
real-estat	1	0	1	1	10	1	0	1	1	10
comput-devic	0	0	0	6	9	0	0	0	6	9
in-wifi	0	2	6	1	3	0	2	6	1	3
configur	8	1	0	5	21	8	1	0	5	30
call-and	12	0	0	2	7	12	0	0	2	7
speaker-and	0	0	0	3	19	0	0	0	3	19
happi-camper	2	0	0	1	9	2	0	0	1	9
in-work	3	1	0	1	9	3	1	0	1	9
to-complain	4	0	0	7	6	4	0	0	7	6
speaker-are	4	0	4	6	18	4	0	5	6	18
would-recommend	9	0	6	53	146	9	0	6	53	146
ipad-ipad	5	0	6	3	0	5	0	6	3	0
veri-intuit	1	0	0	7	13	1	0	0	7	13
simpl-task	5	0	5	2	11	5	0	5	2	11
prepar-to	4	4	1	0	11	4	4	1	0	11
frontfac-camera	0	0	0	2	10	0	0	0	2	10
cheat	7	1	3	0	5	16	1	3	0	5
of-asus	8	3	0	5	7	8	3	0	5	7
were-NUM	0	3	3	2	3	0	3	3	2	3
pinch	0	0	0	1	11	0	0	0	1	14
for-year	0	4	2	9	18	0	8	2	9	18
a-portabl	1	0	1	6	15	1	0	1	6	15
notic-when	1	0	6	5	11	1	0	6	7	11
month-back	0	0	0	10	7	0	0	0	10	7
the-ipod	0	1	1	10	20	0	1	1	10	30
was-pleasant	0	0	1	2	9	0	0	1	2	9
smudg	0	0	8	4	10	0	0	10	4	10
soft	0	1	3	0	11	0	1	4	0	17
you-intend	6	0	1	7	17	6	0	1	7	17
and-open	3	1	0	1	8	3	1	0	1	8
and-oper	2	0	0	5	9	2	0	0	5	9
better-altern	2	0	1	0	10	2	0	1	0	10
and-volum	1	0	1	5	7	1	0	1	5	7
fine-but	0	2	3	5	3	0	2	3	5	5
ipad-into	0	0	0	0	12	0	0	0	0	12
girlfriend	0	1	3	1	15	0	1	3	1	17
day-that	2	0	1	0	9	2	0	1	0	9
more-flexibl	0	0	0	2	9	0	0	0	2	9
lesson	10	0	3	5	6	10	0	3	5	6
perfect-in	0	1	0	2	11	0	1	0	2	11
a-complaint	9	0	0	0	3	11	0	0	0	3
accuraci	0	3	0	2	12	0	3	0	3	12
send-email	1	0	1	8	12	1	0	1	8	12
studi	0	3	1	0	37	0	7	1	0	37
nice-improv	0	0	0	13	0	0	0	0	13	0
is-android	2	0	1	2	6	2	0	1	2	6
few-week	15	4	0	13	17	16	4	0	13	17
condit-but	0	0	13	0	3	0	0	13	0	3
still-worth	0	0	0	2	9	0	0	0	2	9
a-light	1	0	2	3	12	1	0	2	3	12
wife-is	0	1	0	10	9	0	1	0	10	9
all-night	3	0	0	0	8	3	0	0	0	8
overh-and	0	6	9	0	3	0	6	9	0	3
is-light	1	0	7	7	16	1	0	7	7	16
bad-about	1	0	1	0	13	1	0	1	0	13
screen-like	0	0	1	2	9	0	0	1	2	9
protector-and	1	0	0	4	12	1	0	0	4	12
usb-cabl	3	0	4	0	8	3	0	4	0	9
experi-is	0	2	4	2	16	0	2	4	2	16
experi-in	0	3	0	2	14	0	3	0	2	14
appreci-the	1	0	4	13	2	1	0	4	13	2
probabl-wo	0	0	4	3	7	0	0	4	3	11
tab-and	2	3	0	2	12	2	3	0	2	12
io-NUM	6	9	0	28	30	6	9	0	42	52
rate-to	3	2	0	2	6	3	2	0	2	6
time-when	3	0	4	6	13	3	0	5	6	16
rate-it	2	0	1	5	3	2	0	1	5	3
estim	4	0	2	10	24	4	0	2	10	24
mani-reason	0	0	0	5	6	0	0	0	5	6
go-ahead	2	2	0	5	22	2	2	0	5	22
NUM-pound	0	0	0	1	11	0	0	0	1	18
make-read	0	0	0	6	7	0	0	0	6	7
in-color	0	0	0	6	6	0	0	0	6	6
find-myself	0	10	0	6	16	0	11	0	6	17
estat	1	0	1	1	10	1	0	1	1	10
purchas-so	2	0	0	3	8	2	0	0	3	8
redownload	3	5	1	0	7	3	5	1	0	7
strip	0	2	0	9	1	0	2	0	10	1
the-info	1	0	0	2	11	1	0	0	2	11
tower	0	3	0	11	5	0	3	0	17	5
enjoy-to	0	0	0	1	12	0	0	0	1	12
is-familiar	0	0	0	0	11	0	0	0	0	11
breath	1	0	0	3	7	1	0	0	3	7
the-basic	0	7	1	9	16	0	7	1	9	16
lost-my	7	0	2	1	2	10	0	2	1	2
time-with	2	2	0	12	21	2	2	0	12	27
was-ship	10	2	7	0	18	10	2	7	0	18
enjoy-of	0	0	0	6	6	0	0	0	6	6
bring-it	2	0	0	6	12	2	0	0	6	12
lost-in	0	0	1	8	4	0	0	1	8	4
enjoy-my	0	0	0	11	11	0	0	0	11	11
most-peopl	3	0	15	20	24	3	0	15	25	36
great-servic	0	0	0	0	12	0	0	0	0	12
choos-this	0	3	1	0	11	0	3	1	0	11
my-famili	3	1	0	8	37	3	1	0	8	38
time-will	0	0	1	8	10	0	0	1	8	10
movi-on	2	7	0	16	43	3	7	0	21	43
reveal	2	1	4	0	9	2	1	7	0	11
movi-is	0	0	0	0	11	0	0	0	0	11
NUM-stream	0	0	0	0	12	0	0	0	0	12
movi-in	2	1	0	13	2	2	1	0	13	2
purchas-was	6	0	2	0	9	6	0	2	0	9
video-from	0	0	3	13	15	0	0	5	13	17
even-turn	13	0	2	1	5	13	0	2	1	5
when-compar	0	2	3	5	8	0	2	3	5	8
this-le	0	0	0	6	9	0	0	0	7	11
game-play	3	0	0	9	13	3	0	0	9	13
text-and	0	1	1	0	19	0	1	1	0	31
of-softwar	0	0	3	2	10	0	0	3	2	10
on-netflix	0	0	0	0	15	0	0	0	0	15
bluetooth-keyboard	1	1	0	13	21	1	1	0	31	30
my-usag	0	2	0	6	9	0	2	0	6	9
their-ipad	0	0	5	10	18	0	0	5	10	18
and-itun	0	2	0	1	10	0	2	0	1	10
the-imag	0	8	5	3	12	0	8	5	3	12
a-front	1	0	2	3	8	1	0	3	3	8
cobi-and	7	2	0	2	0	8	2	0	2	0
chang-from	1	0	5	4	4	1	0	5	4	4
