control-with	0	4	4	15	24	0	4	4	15	24
highway	2	9	2	12	24	2	10	2	12	24
daugther	6	4	1	15	24	6	4	1	18	24
on-pictur	1	2	4	8	11	1	2	4	8	11
to-accomplish	5	7	6	30	58	5	7	6	30	63
low-cost	19	12	17	55	125	19	12	18	62	146
qualiti-of	132	116	114	296	935	135	131	123	307	992
origin-NUM	2	7	19	12	55	2	7	19	12	56
wmv	2	2	7	7	14	2	2	11	9	15
up-spend	8	8	1	1	35	8	8	1	1	35
it-larger	0	6	8	11	24	0	6	8	11	24
one-ipad	9	0	0	14	23	9	0	0	14	23
screen-better	1	6	11	4	25	1	6	16	4	25
a5-processor	0	0	5	15	43	0	0	5	19	43
aspect-that	1	4	1	9	12	1	4	1	9	12
keyboard-option	3	7	3	5	14	3	7	3	5	14
sidebysid-with	0	0	4	10	13	0	0	4	10	13
surfac-the	0	0	4	10	13	0	0	4	10	13
view-youtub	0	2	2	12	16	0	2	2	12	16
bottom-are	5	0	6	4	11	5	0	6	4	11
delight-to	3	1	0	16	44	3	1	0	17	44
prime-stream	0	8	13	10	36	0	8	13	10	44
version-when	0	2	1	4	23	0	2	1	4	23
4th-kindl	22	4	8	15	95	24	4	8	19	95
tablet-cover	1	3	6	7	13	1	3	7	7	19
ipad-feel	1	0	4	5	29	1	0	4	5	29
short-period	17	10	7	9	45	17	10	7	9	45
much-sharper	3	1	1	7	34	3	1	1	7	34
video-well	1	0	10	8	19	1	0	10	8	19
a-brighter	0	0	2	10	31	0	0	2	10	31
NUM-wifi	8	7	18	32	121	10	7	18	33	127
nt-custom	5	2	5	4	11	5	2	5	4	11
ipad2-with	0	7	5	12	23	0	7	5	17	23
too-easi	4	4	6	30	58	4	4	6	30	58
vast-improv	1	1	7	24	47	1	1	7	24	47
and-notetak	0	0	2	4	21	0	0	2	4	21
as-thing	0	0	2	4	21	0	0	2	6	21
then-tap	0	0	2	4	21	0	0	3	5	21
same-side	1	1	0	7	27	1	1	0	7	40
free-content	0	2	6	23	46	0	2	6	24	58
easi-with	0	2	6	23	46	0	2	6	23	46
even-read	9	3	7	13	71	9	3	7	13	71
eve	19	10	11	6	77	19	10	11	6	81
houston	5	1	0	13	18	5	1	0	22	31
music-on	26	22	34	82	212	26	26	42	96	215
internet-wifi	1	7	5	3	14	1	7	5	3	14
best-sound	0	2	4	11	41	0	2	4	11	41
org	4	2	4	9	14	4	4	4	10	15
power-in	6	1	2	12	51	6	1	2	12	51
the-audiobook	4	1	0	18	28	4	1	0	26	36
handl-ani	1	0	0	6	23	1	0	0	6	23
and-viola	1	0	0	6	23	1	0	0	6	23
revolution	1	0	0	6	23	1	0	0	6	23
goodread	0	8	5	26	66	0	13	5	33	96
small-form	1	2	3	10	13	1	2	4	10	13
just-big	0	0	2	5	23	0	0	2	5	23
great-user	0	0	2	5	23	0	0	2	5	23
split	23	25	20	76	190	44	26	27	91	225
es-muy	4	0	0	17	26	4	0	0	30	29
screen-from	8	11	9	19	46	8	11	9	19	46
your-browser	3	2	13	5	26	3	2	13	5	30
appsth	7	1	6	22	38	7	1	6	22	38
to-meth	0	5	0	12	18	0	5	0	12	18
a-photograph	0	3	4	22	42	0	3	4	25	43
member-i	0	2	2	4	25	0	2	2	4	25
fullfil	0	2	2	4	25	0	2	2	4	25
review-use	0	2	2	4	25	0	2	2	4	25
half-and	5	5	5	5	15	5	5	5	5	16
both-appl	0	3	4	2	25	0	3	4	2	26
photo-that	4	1	7	8	48	4	1	7	8	48
ipad-blow	1	3	0	12	16	1	3	0	12	16
drop-file	6	1	4	5	11	6	1	5	5	11
player-from	6	1	4	5	11	6	1	4	5	11
it-profession	7	2	5	10	19	7	2	5	11	19
extrem-help	5	2	2	13	19	5	2	2	13	19
have-instal	8	7	12	38	119	8	8	12	38	121
use-gmail	2	5	8	2	16	2	5	8	2	16
amazon-servic	9	3	29	26	95	9	3	31	27	98
and-program	11	2	14	30	63	11	2	14	30	64
dual-band	8	0	2	28	69	8	0	2	29	87
set-with	0	1	2	3	21	0	1	2	3	21
on-friday	13	12	7	13	44	13	12	9	13	45
navig-button	0	7	2	8	15	0	7	2	8	22
tri-mayday	4	0	4	16	24	4	0	4	16	24
yesterday-i	6	8	4	4	19	6	8	4	4	19
ipad-batteri	0	0	1	12	16	0	0	1	12	18
onli-flaw	0	0	1	12	16	0	0	1	13	16
or-download	18	18	17	40	103	18	24	17	40	103
still-plenti	0	1	1	14	35	0	1	1	14	35
a-luxuri	6	1	0	17	26	6	1	0	17	36
particip-in	8	2	4	8	17	8	2	4	12	17
critiqu	1	2	11	10	24	1	2	11	10	25
move-a	4	1	10	15	29	4	1	11	15	29
small-comput	3	2	2	6	36	3	2	2	6	40
box-but	8	7	5	6	22	8	7	5	6	22
color-of	6	24	8	26	102	6	27	8	26	102
display-ipad	1	0	0	10	29	1	0	0	10	33
